Time Out,Event,Wilayah,Gender,Metode Pembayaran,Durasi Pembayaran,Premi,Usia
4,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,29
6,1,2,Laki-laki,Bulanan,>120,<=2.5jt,47
17,0,3,Laki-laki,Bulanan,>120,<=2.5jt,42
9,0,3,Perempuan,Triwulan,<=60,<=2.5jt,44
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,39
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,46
41,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,46
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,39
2,1,2,Laki-laki,Bulanan,>120,<=2.5jt,43
54,0,3,Laki-laki,Bulanan,>120,<=2.5jt,24
4,0,3,Laki-laki,Bulanan,>120,<=2.5jt,26
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,47
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,41
48,1,3,Laki-laki,Semester,<=60,<=2.5jt,43
12,1,3,Perempuan,Bulanan,>120,<=2.5jt,36
43,0,3,Perempuan,Triwulan,<=60,<=2.5jt,47
52,0,3,Laki-laki,Bulanan,>120,<=2.5jt,32
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,47
39,1,3,Perempuan,Triwulan,<=60,<=2.5jt,42
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,24
54,0,3,Laki-laki,Bulanan,>120,<=2.5jt,23
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,18
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,28
12,1,2,Perempuan,Triwulan,<=60,<=2.5jt,36
26,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,41
46,0,3,Perempuan,Bulanan,60-120,<=2.5jt,22
3,1,2,Laki-laki,Bulanan,>120,<=2.5jt,39
26,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,37
58,0,3,Laki-laki,Triwulan,60-120,<=2.5jt,45
6,1,3,Laki-laki,Semester,<=60,<=2.5jt,35
4,0,2,Perempuan,Bulanan,60-120,<=2.5jt,36
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,39
29,0,3,Perempuan,Bulanan,>120,<=2.5jt,45
6,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,46
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,32
14,0,3,Laki-laki,Bulanan,>120,<=2.5jt,30
1,0,3,Perempuan,Bulanan,60-120,<=2.5jt,47
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,42
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,27
3,0,3,Perempuan,Triwulan,<=60,<=2.5jt,24
3,1,3,Perempuan,Bulanan,>120,<=2.5jt,39
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,44
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,32
33,0,3,Laki-laki,Bulanan,>120,<=2.5jt,34
3,0,2,Laki-laki,Bulanan,>120,<=2.5jt,36
9,1,3,Perempuan,Triwulan,<=60,<=2.5jt,35
50,0,2,Perempuan,Tahunan,<=60,<=2.5jt,31
13,0,3,Perempuan,Bulanan,>120,<=2.5jt,48
25,0,3,Perempuan,Bulanan,60-120,<=2.5jt,38
24,0,3,Laki-laki,Bulanan,>120,<=2.5jt,49
32,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,42
15,0,3,Perempuan,Bulanan,>120,<=2.5jt,49
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,26
3,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
25,0,3,Laki-laki,Bulanan,>120,<=2.5jt,36
1,0,2,Laki-laki,Bulanan,>120,<=2.5jt,49
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,38
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,31
53,0,3,Perempuan,Bulanan,>120,<=2.5jt,35
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,41
2,0,3,Perempuan,Bulanan,60-120,<=2.5jt,28
13,0,2,Laki-laki,Tahunan,<=60,2.5jt-10jt,25
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,38
9,0,2,Laki-laki,Triwulan,<=60,<=2.5jt,50
48,0,2,Laki-laki,Bulanan,>120,<=2.5jt,33
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,24
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,41
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,26
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,35
11,1,3,Laki-laki,Bulanan,>120,<=2.5jt,18
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,33
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,22
11,0,3,Perempuan,Bulanan,60-120,<=2.5jt,28
2,1,3,Perempuan,Bulanan,60-120,<=2.5jt,44
12,1,3,Perempuan,Semester,<=60,<=2.5jt,40
11,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
52,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,44
4,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,41
6,1,3,Laki-laki,Semester,<=60,<=2.5jt,29
13,0,3,Laki-laki,Bulanan,>120,<=2.5jt,32
18,1,3,Perempuan,Triwulan,60-120,<=2.5jt,35
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,22
6,1,3,Perempuan,Bulanan,60-120,<=2.5jt,30
21,1,3,Laki-laki,Bulanan,>120,<=2.5jt,27
18,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,34
3,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
9,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,33
33,0,3,Perempuan,Bulanan,>120,<=2.5jt,45
23,0,2,Laki-laki,Semester,<=60,>10jt,46
39,0,3,Laki-laki,Bulanan,>120,<=2.5jt,37
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,28
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,18
3,0,3,Laki-laki,Bulanan,>120,<=2.5jt,49
6,1,3,Perempuan,Triwulan,<=60,<=2.5jt,37
8,1,3,Perempuan,Bulanan,>120,<=2.5jt,47
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,48
4,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,30
40,0,3,Perempuan,Bulanan,>120,<=2.5jt,46
48,0,2,Perempuan,Bulanan,60-120,<=2.5jt,34
4,1,2,Perempuan,Bulanan,>120,<=2.5jt,28
5,0,3,Perempuan,Bulanan,>120,<=2.5jt,45
25,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,27
7,0,3,Laki-laki,Bulanan,>120,<=2.5jt,33
43,0,3,Laki-laki,Bulanan,>120,<=2.5jt,30
12,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,35
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,42
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,48
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,44
3,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,38
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,26
15,0,3,Laki-laki,Bulanan,>120,<=2.5jt,45
41,0,3,Perempuan,Bulanan,60-120,<=2.5jt,35
3,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,39
14,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,36
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,46
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,35
12,1,2,Laki-laki,Tahunan,<=60,2.5jt-10jt,33
12,0,3,Perempuan,Bulanan,>120,<=2.5jt,47
1,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,54
12,1,3,Perempuan,Triwulan,<=60,<=2.5jt,49
3,1,2,Perempuan,Bulanan,>120,<=2.5jt,42
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
7,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
14,1,3,Laki-laki,Bulanan,>120,<=2.5jt,25
48,0,3,Perempuan,Triwulan,60-120,<=2.5jt,33
35,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,36
21,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,19
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,29
8,1,3,Perempuan,Bulanan,60-120,<=2.5jt,37
1,0,3,Perempuan,Bulanan,60-120,<=2.5jt,50
55,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,46
4,1,2,Perempuan,Bulanan,>120,<=2.5jt,46
13,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,36
11,0,2,Perempuan,Bulanan,60-120,<=2.5jt,43
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,37
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,45
58,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,18
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,26
3,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
14,0,3,Laki-laki,Bulanan,>120,<=2.5jt,34
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,24
3,0,3,Perempuan,Bulanan,60-120,<=2.5jt,23
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,21
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,34
12,1,3,Perempuan,Triwulan,<=60,<=2.5jt,32
29,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,31
12,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,23
41,0,2,Laki-laki,Bulanan,>120,<=2.5jt,30
12,1,3,Laki-laki,Tahunan,<=60,2.5jt-10jt,38
13,1,3,Perempuan,Bulanan,>120,<=2.5jt,33
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,27
10,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,47
15,0,2,Perempuan,Bulanan,60-120,<=2.5jt,24
21,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,34
6,1,2,Perempuan,Bulanan,>120,<=2.5jt,48
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,31
12,0,3,Perempuan,Triwulan,<=60,<=2.5jt,44
12,1,3,Perempuan,Tahunan,<=60,2.5jt-10jt,50
31,0,3,Perempuan,Bulanan,>120,<=2.5jt,44
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,45
46,0,2,Perempuan,Bulanan,60-120,<=2.5jt,43
16,0,3,Laki-laki,Bulanan,>120,<=2.5jt,35
29,0,3,Laki-laki,Bulanan,>120,<=2.5jt,48
18,1,3,Perempuan,Triwulan,<=60,<=2.5jt,42
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,48
35,0,3,Perempuan,Bulanan,60-120,<=2.5jt,45
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,39
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,27
43,0,3,Perempuan,Bulanan,>120,<=2.5jt,50
1,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,50
29,0,3,Perempuan,Bulanan,60-120,<=2.5jt,31
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
1,1,2,Laki-laki,Bulanan,60-120,<=2.5jt,23
18,0,3,Perempuan,Bulanan,>120,<=2.5jt,45
1,1,2,Perempuan,Bulanan,>120,<=2.5jt,37
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,33
14,0,3,Perempuan,Bulanan,60-120,<=2.5jt,36
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,30
31,0,3,Laki-laki,Bulanan,>120,<=2.5jt,32
15,0,3,Laki-laki,Bulanan,>120,<=2.5jt,42
16,0,3,Laki-laki,Bulanan,>120,<=2.5jt,23
57,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,40
7,1,3,Perempuan,Bulanan,>120,<=2.5jt,32
2,0,3,Laki-laki,Bulanan,>120,<=2.5jt,33
4,0,3,Laki-laki,Bulanan,>120,<=2.5jt,31
2,0,3,Laki-laki,Bulanan,>120,<=2.5jt,34
12,0,3,Perempuan,Tahunan,<=60,2.5jt-10jt,36
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,45
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,24
38,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,38
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
39,1,3,Perempuan,Triwulan,<=60,<=2.5jt,28
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,47
3,0,3,Laki-laki,Bulanan,>120,<=2.5jt,30
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
10,1,3,Perempuan,Bulanan,>120,<=2.5jt,42
12,0,3,Perempuan,Tahunan,<=60,2.5jt-10jt,19
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,39
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,44
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,30
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,24
10,0,2,Perempuan,Bulanan,60-120,<=2.5jt,29
47,0,3,Laki-laki,Tahunan,<=60,<=2.5jt,36
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,39
19,0,3,Laki-laki,Bulanan,>120,<=2.5jt,21
9,0,3,Perempuan,Triwulan,<=60,<=2.5jt,33
23,1,3,Laki-laki,Bulanan,>120,<=2.5jt,30
13,0,3,Laki-laki,Tahunan,<=60,<=2.5jt,25
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,21
24,0,3,Laki-laki,Bulanan,>120,<=2.5jt,49
42,1,3,Laki-laki,Bulanan,>120,<=2.5jt,34
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,37
19,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,27
9,1,3,Perempuan,Bulanan,>120,<=2.5jt,32
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,47
4,1,3,Perempuan,Bulanan,60-120,<=2.5jt,32
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,49
24,0,3,Laki-laki,Bulanan,>120,<=2.5jt,33
3,1,3,Perempuan,Bulanan,60-120,<=2.5jt,39
9,0,3,Perempuan,Triwulan,<=60,<=2.5jt,44
23,0,3,Perempuan,Triwulan,<=60,<=2.5jt,38
12,1,3,Perempuan,Bulanan,>120,<=2.5jt,48
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,50
6,1,3,Perempuan,Triwulan,<=60,<=2.5jt,35
14,0,3,Laki-laki,Tahunan,<=60,<=2.5jt,47
2,1,3,Perempuan,Bulanan,60-120,<=2.5jt,41
7,1,3,Perempuan,Bulanan,60-120,<=2.5jt,38
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,41
37,0,2,Perempuan,Bulanan,60-120,<=2.5jt,47
5,0,3,Perempuan,Bulanan,60-120,<=2.5jt,38
6,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,30
27,0,3,Laki-laki,Bulanan,>120,<=2.5jt,28
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,42
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
3,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,24
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,25
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,37
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,27
11,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,21
2,1,3,Perempuan,Bulanan,60-120,<=2.5jt,47
24,0,3,Laki-laki,Bulanan,>120,<=2.5jt,47
1,1,2,Laki-laki,Bulanan,>120,<=2.5jt,34
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,25
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,24
30,0,2,Perempuan,Bulanan,60-120,<=2.5jt,38
54,1,3,Laki-laki,Bulanan,>120,<=2.5jt,31
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,42
4,0,3,Perempuan,Bulanan,>120,<=2.5jt,46
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,49
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,23
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,31
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,37
12,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,26
43,0,3,Perempuan,Triwulan,<=60,<=2.5jt,41
50,0,3,Laki-laki,Triwulan,60-120,<=2.5jt,39
33,0,3,Perempuan,Bulanan,>120,<=2.5jt,34
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,38
8,0,3,Perempuan,Bulanan,60-120,<=2.5jt,35
10,1,2,Laki-laki,Bulanan,>120,<=2.5jt,24
24,0,2,Laki-laki,Semester,<=60,<=2.5jt,29
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,46
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,52
14,0,2,Perempuan,Bulanan,60-120,<=2.5jt,24
10,1,2,Perempuan,Bulanan,>120,<=2.5jt,46
6,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,44
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,45
48,0,3,Laki-laki,Tahunan,<=60,<=2.5jt,38
52,0,3,Perempuan,Bulanan,>120,<=2.5jt,44
4,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,50
6,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
5,1,3,Perempuan,Bulanan,>120,<=2.5jt,44
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,45
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,45
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,46
33,0,3,Perempuan,Triwulan,<=60,<=2.5jt,46
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,26
47,0,3,Perempuan,Bulanan,>120,<=2.5jt,40
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,32
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,50
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,45
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
42,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,42
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,52
55,0,3,Perempuan,Bulanan,>120,<=2.5jt,34
3,1,2,Laki-laki,Bulanan,>120,<=2.5jt,35
13,0,3,Laki-laki,Bulanan,>120,<=2.5jt,38
27,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,48
51,0,3,Perempuan,Bulanan,>120,<=2.5jt,42
33,1,3,Laki-laki,Bulanan,>120,<=2.5jt,27
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,47
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,41
11,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,27
7,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,28
12,1,3,Perempuan,Bulanan,60-120,<=2.5jt,48
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,41
22,0,3,Perempuan,Bulanan,>120,<=2.5jt,34
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,47
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,50
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,21
26,0,3,Perempuan,Bulanan,>120,<=2.5jt,20
21,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,27
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,50
12,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,29
15,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,26
9,1,3,Perempuan,Triwulan,<=60,<=2.5jt,37
6,1,3,Perempuan,Semester,<=60,<=2.5jt,36
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,46
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,41
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,41
16,1,3,Perempuan,Bulanan,>120,<=2.5jt,23
2,0,3,Laki-laki,Bulanan,>120,<=2.5jt,50
13,0,2,Laki-laki,Tahunan,<=60,2.5jt-10jt,25
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,36
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,41
6,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,32
45,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,22
2,1,3,Perempuan,Bulanan,60-120,<=2.5jt,36
24,1,2,Laki-laki,Tahunan,<=60,2.5jt-10jt,45
58,0,2,Laki-laki,Tahunan,<=60,2.5jt-10jt,48
11,1,3,Perempuan,Bulanan,>120,<=2.5jt,36
32,0,3,Laki-laki,Bulanan,>120,<=2.5jt,47
13,1,3,Perempuan,Bulanan,>120,<=2.5jt,36
12,1,3,Perempuan,Triwulan,<=60,<=2.5jt,17
55,0,3,Perempuan,Bulanan,>120,<=2.5jt,33
24,0,2,Laki-laki,Semester,<=60,<=2.5jt,41
15,0,3,Laki-laki,Bulanan,>120,<=2.5jt,45
17,1,3,Laki-laki,Bulanan,>120,<=2.5jt,32
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,21
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
57,0,2,Laki-laki,Bulanan,>120,<=2.5jt,50
13,0,3,Perempuan,Bulanan,60-120,<=2.5jt,34
39,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,25
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,44
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,28
24,0,3,Laki-laki,Bulanan,>120,<=2.5jt,50
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,31
38,0,3,Perempuan,Bulanan,>120,<=2.5jt,33
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,41
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,37
6,1,2,Perempuan,Triwulan,<=60,<=2.5jt,43
13,0,3,Laki-laki,Bulanan,>120,<=2.5jt,19
24,0,3,Perempuan,Bulanan,>120,<=2.5jt,39
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,41
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,42
25,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,37
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
28,0,3,Perempuan,Bulanan,>120,<=2.5jt,43
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,38
24,1,3,Perempuan,Bulanan,60-120,<=2.5jt,45
27,0,3,Perempuan,Bulanan,60-120,<=2.5jt,45
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,42
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,32
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,37
4,0,3,Laki-laki,Bulanan,>120,<=2.5jt,34
27,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,47
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,38
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,40
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
12,0,3,Laki-laki,Tahunan,<=60,<=2.5jt,49
37,0,3,Perempuan,Bulanan,>120,<=2.5jt,36
2,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,45
1,1,2,Perempuan,Bulanan,>120,<=2.5jt,29
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,27
6,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,37
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,43
6,1,3,Laki-laki,Bulanan,>120,<=2.5jt,49
12,1,3,Laki-laki,Tahunan,<=60,2.5jt-10jt,38
30,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,49
13,0,3,Perempuan,Bulanan,>120,<=2.5jt,42
27,0,3,Perempuan,Bulanan,>120,<=2.5jt,43
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,41
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,37
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,44
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,31
6,1,3,Laki-laki,Semester,<=60,<=2.5jt,49
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,39
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,26
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,46
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,36
9,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,38
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,42
59,0,2,Laki-laki,Tahunan,<=60,2.5jt-10jt,30
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,22
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,31
3,0,3,Perempuan,Bulanan,>120,<=2.5jt,36
12,1,3,Perempuan,Bulanan,>120,<=2.5jt,23
12,1,3,Laki-laki,Tahunan,<=60,<=2.5jt,31
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,32
35,0,3,Laki-laki,Bulanan,>120,<=2.5jt,45
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,51
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,50
12,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,44
60,0,3,Perempuan,Bulanan,>120,<=2.5jt,44
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,28
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,42
12,1,3,Perempuan,Triwulan,<=60,<=2.5jt,25
9,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,33
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,49
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,42
29,0,3,Laki-laki,Bulanan,>120,<=2.5jt,33
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,41
9,1,2,Laki-laki,Bulanan,>120,<=2.5jt,25
32,1,3,Laki-laki,Bulanan,>120,<=2.5jt,31
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
3,0,3,Perempuan,Bulanan,>120,<=2.5jt,45
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,42
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,38
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,42
40,1,3,Perempuan,Bulanan,>120,<=2.5jt,46
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,40
12,0,2,Laki-laki,Tahunan,<=60,<=2.5jt,45
6,1,3,Laki-laki,Semester,<=60,<=2.5jt,35
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,33
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,28
5,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,41
12,1,3,Perempuan,Tahunan,<=60,2.5jt-10jt,38
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,46
22,1,3,Perempuan,Bulanan,>120,<=2.5jt,31
5,0,3,Perempuan,Bulanan,>120,<=2.5jt,33
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,50
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,36
8,1,3,Laki-laki,Bulanan,>120,<=2.5jt,49
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,44
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,48
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,22
25,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,21
18,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,46
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,36
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,44
4,1,3,Laki-laki,Bulanan,>120,<=2.5jt,49
7,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,49
